title,text,commentary,locality,category,label
1.9.2021 bude protest pred úradom vlády a domami „odborníkov“,"V pláne sú aj protesty pred domom Martina Pavelku v Rači, Zuzany Čaputovej v Pezinku, Lengvarského(Ivachnová, Liptovský Mikuláš)…",None,None,None,0
18.7.2021 zomrel zaočkovaný Milan Lasica,"Súvislosť s očkovaním sa pri tej silnej farma lobby na Slovensku asi ťažko dokáže….keby však prekonal v tom čase COVID, príčina by bola isto trvalé následky po prekonaní COVIDu. Už obyčajní ľudia si robia z truhlíkov v krízovom štábe a na patologickom ústave srandu….",None,None,None,0
Čekan: Britská mutácia vznikla experimentovaním s liečbou COVID-19 pacienta,"Tu Čekan potvrdzuje vo videu z februára 2021 ako vznikla britská mutácia. Ak si všimnete tak mutácie dlho neboli, až ked sa začalo plošne očkovať. Minulé leto bolo v každej európskej krajine bez vĺn. Toto leto sú samé vlny, uzatvárania. Prečo? Zmenilo sa len to, že sa očkuje a používajú a skúšajú sa mnohé experimentálne liečby. Môžte zaspomínať aj na nákup predraženej liečby monoklonálnymi protilátkami pred odchodom Krajčího. Čo urobia tieto protilátky s vírusom, ak sa podajú človekovi, ktorý má problém sa zbaviť vírusu a je v nemocnici?Ak infekciu prekonáte prirodzene, protilátky sa tvoria nielen proti spike proteínu, ale aj proti iným častiam vírusu. Záhadne mutácie vznikajú len v spike proteíne a preto aj očkovaní sa opakovane nakazia a infekciu bez príznakov šíria a tým sú tvorcami mutácií. Práve tí, čo COVID prekonali zabráňujú tvorbe mutácií komplexnou ochranou voči celému vírusu…A ak nájdete tvrdenia, že ich robia očkovaní, posielajte prosím odkazy na rodacirodakom@protonmail.com, budeme podávať hromadné trestné oznámenie na tie osoby, čo tento nezmysel šíria. zdroj videa:https://www.youtube.com/watch?v=QyU4Aaw4Ipczdroj: https://www.facebook.com/groups/2977194032501841/posts/3181616772059565/",None,None,None,0
"Výnalezca technológie mRNA vakcín napísal na twitter, že nemá samovražedné myšlienky","Toto jeho vyhlasenie, že nemá myšlienky na samovraždu prišlo po tom, ako ho upozornil novinár na to, aby si zabezpečil ochranku z dôvodu jeho vyjadrení proti očkovaniu na COVID-19.Robert W Malone is not suicidal. An experienced journalist told him to get security for risk of being assassinated for speaking against vaccination. from      conspiracyRobert Malone je výnalezca technológie prenosu mRNA do buniek, čo sa využíva dnes pri výrobe mRNA vakcín.https://www.ncbi.nlm.nih.gov/pmc/articles/PMC297778/Toto vyjadrenie (že nemá samovražedné myšlienky) dal Malone pravdepodobne po tom, ako sa vyjadroval negatívne o mRNA plošnom celosvetovom očkovaní.Písal na svojom twitteri, že spike protein je toxický pre ľudské bunky (cytotoxický).https://twitter.com/rwmalonemd/status/1406777926855671811https://www.msn.com/en-us/health/medical/mrna-inventor-says-young-adults-shouldnt-have-to-get-covid-vaccine/ar-AALnhq5Jeho príspevky a vyjadrenia sú mazané a označované ako dezinformácie, hlavne preto, že označil spike proteín ako cytotoxický.Proti Dr. Malonovi sa spustila kanonáda rôznych fact checkinkových stránok, kde sú akcionármi tie iste firmy ako pri výrobcoch vakcín (The Blackrock, The Vanguard).https://www.logically.ai/factchecks/library/3aa2eefd",None,None,None,0
"V piatok budú schvaľovať COVID pasy, chystajú sa protesty pred NRSR","30.6.2021 si parlament v rýchlom procese schválil prijímanie COVID pasov a diskrimináciu neočkovaných. Hlasovať o COVID pasoch sa bude v piatok 23.7.2021 o 8:00.https://www.nrsr.sk/web/Dynamic/DocumentPreview.aspx?DocID=497389Celé:https://www.nrsr.sk/web/Default.aspx?sid=zakony%2Fcpt&ZakZborID=13&CisObdobia=8&ID=614&Zákon umožni vláde diskriminovať neočkovaných, zakázať im vstup do vnútorných priestorov. Vyčkáva sa v celej EÚ na 1.9.2021, v septembri sa v celej EÚ očakáva terror. Ľudia sa nechcú očkovať a začne terror.Úryvky z návrhu:Viaceré skupiny na Slovensku ohlasili protest pred parlamentom NRSR pred 8:00 v piatok. Hlasovať za zákon sa bude o 8:00.Záhadne je, že o tomto mlčia politici z opozície, mlčí Milan Mazurek, Marián Kotleba, Milan Uhrík, Róbert Fico, Ľuboš Blaha. Opakovane sme o nich písali, že ide o riadenú opozíciu a aktivity za posledné mesiace to len potvrdzujú.",None,None,None,0
Príkazy na cenzúru internetu posiela aj administratíva Bidena,"Cenzúra kritiky a kritikov vakcín je v plnom prúde na celom svete. Ak chválite vakcíny, kadejaký nezmysel poviete, tak uniká cenzúre. Ak však poviete niečo negatívne, máte problém.O cenzúru kritikov sa stará aj administratíva amerického prezidenta – Bidena, tá nahlasuje nepohodlné príspevky na sociálnych sieťach.",None,None,None,0
Nemecký lekár ostro vystúpil voči očkovaniu detí experimentálnou vakcínou,"Vyjadril sa aj o tom, že očkujúcí lekári si za pár rokov môžu ísť sadnúť do väzenia.zdroj: https://www.facebook.com/martina.trnena.376/videos/4011832625596011",None,None,None,0
Francúzsko si zajednalo u Pfizeru 2 000 000 000 vakcín na roky 2022-2023,zdroj: https://www.leparisien.fr/politique/vaccin-pfizer-le-gouvernement-va-commander-des-doses-pour-2022-et-2023-16-04-2021-RXOXAFOTXRFKXCSGR74QY2HWII.php,None,None,None,0
René Balák o Tarabovi a jeho podvodnom návrhu na očkovanie,Video:https://odysee.com/@inenoviny.sk:d/10000000_598166404503460_2399228979607214682_n:bLen audio:zdroj: https://www.facebook.com/Dr.ReneBalak.PhD.1/videos/580704940048299/,None,None,None,0
Slovensko je plné bilboardov Tarabovej a Podmanického strany,"Slovensko je posiaté bilboardami strany, kde hlavnými tvárami sú bývalý SMERák Podmanický a Tomáš Taraba, bývalý vrcholný predstaviteľ KDH, potom KDŽP.Taraba sa dostal do parlamentu manipulatívne cez Kotlebovu stranu ĽSNS, podobne aj s Kuffovcami. Kampaň im pomáhal robiť farár Kuffa, vtedy ho bolo veľmi hlasne počuť. Teraz keď sa porušuje biblia, páchajú sa zločiny, ktoré nemajú obdobu…Kuffa mlčí. Dokonca sa hovorí, že v jeho zariadeniach museli byť klienti očkovaní (ak máte viac info napíšte nám).Podmanický je starý kôň v politike. Dlhoročný starosta na Kysuciach. Kysučania na neho nemajú dobré slová… V minulosti mu robil asistenta Roman Michelko.Kde zobrali na takúto kampaň peniaze je otázne. Hovorí sa, že ich financujú oligarchovia blízky SMER-SD a taktiež sa hovorí, že ich vytvárali ako poistku SMERu-SD.Kedže Podmanický to nema ďaleko do Kysuckého Lieskovca, dobre spolupracoval aj s Trubanovou matkou. Na fotke je naľavo od Blanára. Na fotke vidíte väčšinu SMERákov po boku matky progresívneho Michala Trubana. Divadlo pre ovčanov…a niektorí stále nechápu….Vymenia figúrky, i ked radi používajú overené…ktoré doteraz nesklamali, medzi ne isto patrí aj Taraba, ale aj Podmanický…akurát pomenili strany, sľuby…",None,None,None,0
Protest pred NRSR proti COVID pasom a diskriminácii občanov,"10:27 Dav blokuje vstup do Národnej rady SR. Do budovy zatiaľ nikoho nepúšťajú. Vstup strážia desiatky policajtov. Na mieste sú už aj ťažkoodenci i antikonfliktný tím. Pred dav sa postavili opoziční poslanci z ĽSNS a Smeru-SD. Protestujúcim vyjadrili podporu. Poslanec Ľuboš Blaha (Smer-SD) uviedol, že budú bojovať proti „očkovaciemu fašizmu“ a proti prijatiu novely.Počas protestu použila polícia slzný plyn, média píšu, že to použili ľudia sami na seba…absurdnosť.Na tomto videu sa snažil prehovoriť poslanec Taraba, dav ho vypískal. Keď mu zobrali megafón, netváril sa nadšene.Zdroj:https://www.facebook.com/igor.jurecka/videos/325172099350777Kabalista a mafián Kollár je nešťastný, že polícia umožnila ľuďom vstup až pred dvere NRSR. Pohoršuje sa nad tým, prečo neboli zátarasy aspoň 50m od vstupu. Boja sa podvodníci a zločinci.Rovnaké vyjadrenie ako Kollár má aj Pčolinský. Vyzerá to tak, že poslancov SME Rodina vydierali prepustením Pčolinského brata. Môžme predpokladať, že SME rodina prispeje k schváleniu tohto totalitného zákona na základe vyjednávania pri hlasovani o COVID na totalite.zdroj: https://www.hlavnespravy.sk/pred-narodnou-radou-sa-zisli-protestujuci-ktori-odmietaju-diskriminaciu-nezaockovanych/2617570zdroj: https://www.facebook.com/jozef.klani/videos/612497793048426/Propagandistické články:https://www.topky.sk/cl/10/2153713/MIMORIADNA-schodza-parlamentu–Nasla-koalicia-zhodu–Poslanci-rokuju-o-klucovom-zakoneProtesty pokračujú aj v sobotu, pred NRSR je plno.Kotlebu viacerí účastnici vypískali a nechceli ho tam. Vyčítali mu mlčanie, nič nerobenie po celý rok a hlasovanie nie proti hospodárskej mobilizácii.A takto sa správajú najväčši bojovníci za diskrimináciu, ešte aj študent práva..Mazúrek aj so Sujom sú však podľa foto poctiví nosiči respirátorov…Na proteste stále pribúda ľudí.",None,None,None,0
"Lekár upozorňuje: Očkovanie robí krvácania, silné a nepravidelné menštruácie aj v menopauze","Viacero ľudí mi píše, že v ich okolí sú ženy najmä v domovoch dôchodcoch po menopauze a po očkovaní sa im znova vrátila menštruácia.Tieto prípady nie sú zriedkavé, avšak nejde o menštruáciu, ale krvácanie rôzných foriem ako dôsledok vakcínou vyvolanej trombocytopénie (zníženie počtu krvných doštičiek).Tieto prípady sa nevyskytujú len u žien v menopauze, ale aj u mladých žien. Tie majú tiež zmeny menštruačného cyklu, silné menštruačné krvácanie, alebo krvácanie pred začiatkom menštruácie. Týchto prípadov je aj podľa oficiálnych dát množstvo. Vyskytujú sa pri všetkých vakcínach na COVID-19. Ženám o týchto udalostiach je nepríjmene hovoriť, mnohé zmeny však nepostrehnú a predpokladá sa, že prípadov je násobne viac ako je hlásených.Odborníci vyzývajú na hlásenie týchto závažných stavov, aj keď to je ženám nepríjemne.Odkaz nevzdelaným lekárom, vakcína má vedľajšie účinky, mnoho vedľajšich účinkov, aj krátkodobých…na dlhodobé si ešte počkáme…Zdroj: MUDr. Radoslav Čičala/ FBhttps://www.bmj.com/content/373/bmj.n958/rr-2",None,None,None,0
V Indonézii s nárastom očkovania stúpa počet pozitívnych prípadov,"V Indonézii minulý rok nebola taká vlna ako teraz, keď sa očkuje. So zintenzivnením očkovania narastá počet nových prípadov aj úmrtí, na také úrovne ake neboli nikdy pred očkovaním. Skutočne očkovanie pomáha?V Bali je mnoho firiem uzatvorených, alebo je v nich len 25% zamestnancov. Niektorí zahranični turisti boli deportovaní, alebo budú deportovaní po dokončeni karantény.zdroj: MUDr. Radoslav Čičala /FB",None,None,None,0
Bude sa očkovať každý mesiac? V Británii to už skúmajú. Farma firmy zarobia…,"Lepší biznis ťažko vymyslieť. Veľká Británia a jej vedci plánujú očkovať ľudí raz mesačne.V texte strašia chronickým následkami COVIDu. Tieto chronické následky sú však zle interpretované, ide o následky teroru, strašenia, obmedzovania, nátlaku, vyhrážania sa a nie COVIDu.A taktiež sú otázne akej kvality sú testy, testovacie tyčinky… Majú to dobre premyslené. Pfizer a jeho akcionári budú potešení.Francúzsko už podpísalo dohodu o nákupe dvoch miliárd vakcín, 30 vakcín na občana, na dva roky…vrátane detí.http://www.inenoviny.sk/francuzsko-si-zajednalo-u-pfizeru-2-000-000-000-vakcin-na-roky-2022-2023/Informácie o Britskej štúdii:https://www.dailymail.co.uk/health/article-9775925/Can-long-Covid-cured-monthly-dose-vaccine.htmlZdroj: MUDr. Radoslav Čičala/FB",None,None,None,0
"Nemocnice v Holandsku sa plnia deťmi, očkovanými?","Rovnaký prípad ako Izrael postihol aj Holandsko. Holandsko patrí medzi najviac zaočkované krajiny sveta, vo veľkom očkujú deti. Zaočkovanosť je veľmi podobná Izraelu.Zrazu sa preplnili nemocnice deťmi, ktoré majú RSV vírus, ktorý sa v týchto mesiacoch v takýchto množstvách nevyskytoval. V diskusiách sa píše, že ide o očkované deti, nie je to však preverené. Prečo tieto dáta nezverejnia?https://nltimes.nl/2021/07/21/dutch-hospitals-full-kids-sick-rs-virushttps://www.facebook.com/groups/509968623630307/posts/510535340240302A ako inak Moderna už začína vyrábať trojvakcínu proti RSV, COVIDu a chrípke….",None,None,None,0
"V Holandskom tíme viacerí infikovaní COVIDom, očkovaní","Väčšina, ak nie celý holandský olympijský tím je očkovaný vakcínou na COVID-19. Pri vstupe do Japonska mali 5 pozitívne testy na COVID. V článku samozrejme mlčia o očkovaní.Holandsko je však jednou z najzaočkovanejšich krajín na svete a podľa vyjadrení médií by mal byť aj celý olympíjsky tím očkovaný.Tu sa písalo o prioritnom očkovaní olympíjskeho tímu.https://netherlandsnewslive.com/dutch-olympians-respond-to-vaccination-news-understand-that-it-is-sensitive-olympics-2/133213/Ako pekne naleteli „účinným“ vakcínam.https://nltimes.nl/2021/07/25/fifth-coronavirus-infection-tied-dutch-olympic-team-four-one-flightLetecká spoločnosť vylúčila infekciu v lietadle a podľa vyjadrení odborníkov už museli byť infikovaní pred nástupom do lietadla. To je výsledok netestovania očkovaných a šírenia infekcie bezpríznakovo. Aká je to náhoda, koľko športovcov je očkovaných a pozitívne testovaných. V EÚ, kde majú nadradené práva sa nemusia testovať a tak unikajú pozornosti aj napriek tomu, že vakcíny sú stále klinicky testované tak tieto podstatné dáta zločinecké farma firmy nezaujímajú.",None,None,None,0
"Grécke noviny prirovnali riaditeľa Pfizeru, ktorý je židovského pôvodu k Mengelemu","Riaditeľ Pfizeru – Albert Bourla má židovský pôvod a narodil sa v Grécku. V Grécku voči nemu narastá nenávisť.Na fotke je zobrazený CEO Pfizeru – Albert Bourla (vpravo) a Jozef Mengele (vľavo).Albert Bourla je veterinár a pochádza z Gréckeho mesta Tessaloniki. V novinách sa píše, že židovský veterinár povinne pichne do vás vakcínu, ktorú majiteľ novín nazýva jedom.Článok bol napísaný v čase, keď ešte vakcína bola len testovaná. Tieto vyjadrenia pobúrili grécku židovskú obec.https://www.timesofisrael.com/greek-newspaper-likens-pfizers-jewish-ceo-to-nazi-doctor-josef-mengele/Bourlova rodina mala byť v koncentračnom tábore. Zaujímavé je aj vyjadrenie Bourlu o sne jeho otca, ten si želal, aby bol Bourla vedec a mal peknú Židovku za ženu. Bourla sa chváli, že obe otcovi splnil.Je záhadou, prečo práve Židia ako politici v mnohých štátoch, na čele mnohých firiem sú najväčši propagátori experimentálneho očkovania. Mnohí ľudia na nich poukazujú v diskusiach, že v skutočnosti nedostávajú vakcíny, ale placebo.https://www.jpost.com/diaspora/pfizer-ceo-shares-his-familys-tragic-story-during-the-holocaust-658818Židia sú na čele sociálnych sieti (Google – Sergey Brinn, Larry Page, Facebook – Mark Zuckerberg), farmaceutických firiem (Pfizer – Bourla), najväčšich firiem (BlackRock – Laurence de Fink).",None,None,None,0
Ako Pellegrini a Fico prispeli k zavedeniu COVID pasov a diskriminácie Slovákov,"V piatok 23.7.2021 sa hlasovalo za to, aby sa preberal tento zákon. Veľká časť vládnych poslancov, či už zo SME rodina, OĽANO, SaS nebola prítomná.Neboli však prítomní ani poslanci od Pellegriniho – tí si záhadne práve počas tohto kľúčového hlasovania robili tlačovku.https://www.ta3.com/clanok/207111/tb-p-pellegriniho-o-navrhu-zakona-o-ochrane-zdraviaHlasovalo sa 14:26, vtedy ešte mal Pellegrini tlačovku. Netreba zabúdať, že Pellegrini je za očkovanie, v minulosti sa vyjadril, že súhlasí aj s povinným očkovaním rizikových skupín.Tu si môžme pozrieť hlasovanie, teda neprítomnosť (0) poslancov od Pellegriniho.Nepotešíme ani slepých fanúšikov Róberta Fica, veľa Ficovcov tiež nebolo prítomných počas hlasovania. Tomu sa však netreba čudovať, Fico už rok hovorí, že chce na výber testovanie, prekonanie ochorenia alebo očkovnie a to je COVID pas 🙂Na prehlasovanie stačilo 14 hlasov. Neprítomných SMERákov a Hlasákov bolo okolo 20.",None,None,None,0
V Talianských mestách sú protesty pro COVID pasom,zdroj: https://www.facebook.com/hricalubos1/posts/1519448988400063,None,None,None,0
"Úrad priznal, že respirátory sú nezdravotnícke a ani nekontroluje ich kvalitu","Úrav verejného zdravotníctva priznal, že vo väčšine respirátory nie sú zdravotnícke pomôcky a ani to nevyžaduje. Priznal aj, že respirátory nekontrolujú a predpokladajú, že spĺňajú európske normy.Čiže nik nerieši, či dýchate 8h denne nejaký karcinogén uvoľnujúci sa z pofiderného respirátora, vyrobený nevedno ako a nevedno z čoho niekde, kde sa aj deti zneužívajú na prácu. Hlavne, že na následkoch farma firmy zarobia, veď už teraz predpokladajú masívny nárast nádorových ochorení v budúcnosti…Čo píše úrad:„Takto označené respirátory prešli posúdením notifikovanej osoby, to znamená, že je predpoklad, že spĺňajú požiadavky kladené na respirátory ako osobné ochranné prostriedky podľa nariadenia (EÚ) 2016/425, avšak posúdenie nebolo vykonané v plnom rozsahu podľa technickej normy EN 149: 2001 + A1: 2009, ale len čiastočne podľa RFU 02.075,“ vysvetľuje ÚNMS.Práve aj dnes odpovedali na moju reakciu. Čiže jasne z toho vyplýva, že sa spoliehajú na stádovitosť a nezáujem ľudí. Ktorým keď povedia, že si máte máčať respirátor vo formaldehyde, tak stádo to urobí… a potom sa čuduje, že vírus pozná hranice…ten istý vírus zabíja vo veľkom ľudí na Slovensku, v susednom Poľsku, Bielorusku, Srbsku, Švedsku, Rusku a iných to nerobí…skutočne záhada…https://www.info.sk/sprava/186987/uvz-sr-spresnil-ktore-respiratory-maju-ludia-nosit-v-interieroch/https://www.facebook.com/groups/2977194032501841/posts/3092574367630473",None,None,None,0
"PS:Digital – nie zdravie, ale cestovanie? Mám to v paži","Provakcinačná kampaň sa prestáva podobať na proces vedúci k zdraviu populácie, ale začína byť nepríjemným marketingom a biznisom.Pri takýchto kampania je ťažko zistiť, či ide o aktivity financované výrobcami vakcín alebo zákazky získane od štátu.zdroj: https://psdigital.sk/kto-sme/Z očkovania sa stala politika a je otázne, ako vnímajú takéto kampane ľudia trvale poškodení očkovaním. Isto to nemajú v paži.",None,None,None,0
Žene po očkovaní vakcínou Pfizer amputovali končatiny,"47 ročnej žene po očkovaní vakcinou Pfizer amputovali končatiny.Príbeh zverejnili na thecovidblog na základe informácii v zbierke pre poškodenú pani – GoFundMe. (Výrobca vakcín za svoje vakcíny neručí, očkovanie je dobrovoľné a preto si následky aj následne zákroky znáša poškodený sám)https://www.gofundme.com/f/22h9pf-fundraiser-for-jummai-naches-medical-expenses/donatePani Jummai Nache bola očkovaná Pfizerom 2.dávkou 1.februára. Po očkovani sa vrátila do práce. Tam začala mať bolesti na hrudi. Problémy pretrvávali až do 6.2.2021, kedy ju manžel odviezol na pohotovosť.Na pohotovosti lekár dal pani Nache diagnózu COVID-19, to bolo šokujúce pre jej manžela. Pani Nache podľa neho nemala žiadna také príznaky, lekár urobil EKG  a povedal, že pani nemá žiadne problémy so srdcom. Pani prepustili a prikázali jej dodržiavať nariadenia CDC pre COVID-19. (diagnózu COVID dal pravdepodobne z dôvodu násobne lepšej platby od poisťovne).O 7 dni sa stav výrazne zhoršil, pani šla 13.2.2021 znova na pohotovosť. Bola hospitalizovaná v univerzitnej nemocnici. Tam ju dali na umelú pľúcnu ventiláciu z dôvodu veľmi nízkej saturácie kyslíka a nízkeho tlaku. Jej srdce sa taktiež zhoršovalo.Lekári oznámili jej manželovi, že pani môže zomrieť hocikedy. Bojovala v tej chvíli s krvnými zrazeninami v artériach, nedokrvením a zápalom srdca. Dali ju preč z umelej pľúcnej ventilácie a museli jej urobiť amputáciu oboch nôh.Jej ruky sú taktiež závažne poškodené a budú musieť byť čiastočne alebo úplne amputované, keď sa zhojí amputácia nôh.",None,None,None,0
"Ministerstvo obrany mapuje územie SR, prečo?",http://divina.sk/files/9021-Oznam-MO-SR.pdf,None,None,None,0
Lekár píše o štrajku v Bratislave 29.7.2021,"Ďakujem sa prebúdenie Slovákov. Zažil som mnoho protestov, riadené Gorila, Slušné Slovensko…ale aj opozičné protesty na tribúnach. Tento štrajk vnímam ako možno prvý skutočný boj za naše práva, za našu slobodu.Na proteste je množstvo ľudí každej vekovej skupiny. Rozdelení sú do viacerých skúpín a bolokujú jednotlivé cesty. Atmosféra je vynikajúca, priateľská, podpora je aj od policajtov.Média od rána manipulujú, používajú fotky z okrajových miest..kde sú stovky ľudí. Na štajku sú však tisíce ľudi. Na to, že je pracovný týždeň je to vynikajúci úspech.Média klamú,že organizátori sa pochytili. NIe, pochytili sa s politikmi, ktorí si tam chceli robiť kampaň, či už Harabin, alebo Čarnogurský. Väčšina ľudí vnímala ich prítomnosť poburujúco.Média klamú aj o útoku na vodičov aút. Bol som pri tom, vodič sa chcel dostať cez miesto štrajku a začal na štrajkujúcich vytrúbovať, nadávať im nech vypadnú z cesty. To samozrejme nahnevalo protestujúcich a správali sa k nemu tak ako aj on ku ním.Podobne vnímam aj aktivitu Uhríka so SMER-SD a ich ohláseni nezmyselného protestu v Košiciach, otázka je načo zrovna dnes a načo až v septembri protest? Uhrík ani opozícia doteraz protest nepodporili, až dnes keď videli ten ohlas v médiach, začali o tom písať.Tieto aj minulé aktivity by mali ľudi presvedčiť, že sa nemôžu spoliehať na politikov, len sami na seba.ŠTRAJK BUDE POKRAČOVAŤ PODĽA PRÍTOMNÝCH, DOKÝM NEBUDÚ SPLNENÉ PODMIENKY. A TÝMI SÚ – DODRŽIVANIE ĽUDSKÝCH PRÁV, MEDZINÁRODNÝCH PRÁV, ÚSTAVY SR, ZASTAVENIE NÁTLAKOVÉHO EXPERIMENTÁLNEHO OČKOVANIA, TESTOVANIA A OBMEDZOVANIA SLOBODY. VŠETCI ZÚČASTNENÍ CHCÚ SLOBODU. KTO CHCE, NECH SA OČKCUJE, KTO CHCE NECH SA TESTUJE, KTO CHCE NECH SA ZAVRIE DOMA. TAKTIEŽ OBČANIA ŽIADAJÚ TRANSPARENTNÉ DÁTA Z NEMOCNÍC, VYKONANÝCH TESTOV A NIE PODVODNÉ A MENIACE SA ÚDAJE, VRÁTANE FINANČNÝCH MANIPULÁCII S COVID POZITÍVNYMI.Podľa štrajkujúcich ak ich podmienky nebudú splnené plánujú štrajk rozšíriť do ďalšich miest, na hlavné križovatky a spojnice ciest do okolitých štátov. Preto ak môžte štrajk podporte svojou účasťou.Ak najvyšši predstavitelia štátú sú prepojení na zahraničné tajné služby, robia experimenty na Slovákoch (Pavelka a jeho skupina podvodníkov), nedodržujú Ústavu, práva občanov, nútia občanov k experimentom vrátane detí…nič iné nám občanom neostáva ako takáto forma odporu.zdroj: https://www.facebook.com/groups/509968623630307/posts/514234449870391/",None,None,None,0
Vláda a jej ľudia v zomri prirovnávajú štrajkujúcich k opiciam,"Zomri je projekt vytvorený zahraničnými spravodajským službami. Začínajú sa aktivizovať, keď začína niekto ohrozovať americké záujmy. Dnes boli výnimočne aktívni v útoku na štrajk v Bratislave. Na ľudí v zomri majú prepojenie viacerí vládni politici. Zomri výrazne prispelo ku kampani a voľbe zahraničim dosadenej prezidentky Zuzany Čaputovej. Posmievať sa takto z ľudí je skutočne vrchol a potom sa čudujú, že niekto vyhadzuje novinárov z protestov… Zomri má prepojenie na najvyššie kruhy zahraničnej oligarchie. Ich obsah nie je nikdy cenzúrovaný, ani blokovaný. Ich aktivity napriek útokom a cielenej politickej kampani sa tešia podpore od cenzorov…",None,None,None,0
Pellegrini a jeho farmalobisti kritizujú nízku zaočkovanosť,"Pellegrini sa už opakovane vyjadroval o nízkej zaočkovanosti experimentálnou vakcínou na COVID-19. Viaceré osoby z jeho strany zarábajú priamo v zdravotníctve a majú aj silné prepojenie na najvyšši lobbing v zdravotníctve (Raši).Pellegrini v jednom videu kritizoval Matoviča, prečo tak pomaly očkuje. Vyjadroval sa, že mal využiť strach ľudí počas minulej vlny a viac ľudi by sa dalo zaočkovať.Teraz v tejto rétorike pokračuje znova.zdroj: https://dennikn.sk/2484876/newsfilter-tretia-vlna-je-tu-pellegrini-uz-zacina-preventivne-otacat/",None,None,None,0
V Talianskom parlamente sa strhol odpor voči COVID pasom,zdroj: https://www.facebook.com/rita.orlikova/posts/4170028163072947,None,None,None,0
Pred protestom 29.7.2021 zadržali Jozefa Klanyiho,Jozefa Klanyiho z občianského tribunálu zadržali v deň konania protestov pred prezidentským palácom 29.7.2021.A takto sa z toho posmievali na zomri fb:,None,None,None,0
Ako Kollár a jeho SME rodina oklamali za deň voličov,"23.7.2021 Kollár na svojej stránke prehlasoval, že aprtheid a diskrimináciu neočkovaných nepodporí. Na druhý deň hlasovali za a zákon vďaka nim prešiel.Možno Kollárovi poskytli silikónového tranzvestitu a bolo dohodnuté.https://kollarjeuchyl.com/",None,None,None,0
"Kotlebov poslanec: Musíme zaočkovať, čo najväčši počet obyvateľov","Jozef Šimko je poslanec za ĽSNS, primátor Rimavske Soboty. Tešil sa z otvárania očkovacieho centra v Rimavskej Sobote.zdroj: https://dennikn.sk/2349758/dokazeme-ockovat-vsetky-vakciny-nielen-astruzenecu-hlasia-niektore-kraje/Jozef Šimko ako dobrý kamarát Borisa Kollára s ním chodí výnimočne aj na zahraničné návštevy.KRÁTKE SPRÁVY: J. Šimko vycestoval s B. Kollárom do Španielska, do očkovacieho centra v Revúcej prichádzajú aj RožňavčaniaPretransformovanim strany, kde pôsobil Šimko vznikla strana Republika. Možno nie je náhoda, že medzi prvých členov Republiky boli aj niektorí ľudia blízky Kollárovi, alebo bývalý členovia SME rodina. Písali sme o tom tu:Od HZDS k ĽSNS  a SME rodina až k Republike",None,None,None,0
V USA v jednom štáte 3/4 COVID pozitívnych boli očkovaní,"Štúdia CDC ukazuje, že 74% ľudí infikovaných v Massachusetts Covid je úplne očkovaných. Podľa nových údajov, ktoré v piatok zverejnila CDC, boli zhruba tri štvrtiny ľudí nakazených v ohnisku ochorenia Covid-19 v štáte Massachusetts úplne očkované. Nové údaje, publikované v týždennej správe americkej agentúry o chorobnosti a úmrtnosti, tiež zistili, že plne zaočkovaní ľudia, ktorí sa nakazia, majú takú istú virálnu nálož ako neočkovaní ľudia. Niektori očkovaní skončili v nemocnici.Táto štúdia bolo dôvodom opätovného zavedenia nosiť masky v interných priestoroch aj pre očkovaných, aby sa zabránilo prenosu infekcie z očkovaných na neočkovaných.https://www.cnbc.com/2021/07/30/cdc-study-shows-74percent-of-people-infected-in-massachusetts-covid-outbreak-were-fully-vaccinated.htmlVaccinated people are majority of infected in massive outbreak in Massachusetts30.7.2021",None,None,None,0
Raši a Hlas-SD bojujú za čo najväčšie zaočkovanie Slovákov,"Hrajú to však na dobrovoľnosť. Raši chodil pravidelne na Svetové ekonomické fórum. Je zapojený do medicinského biznisu a stoji v hierarchii veľmi vysoko. Opakovane chcel tvrdšie vyhľadávanie ľudí a kontaktov COVID pozitívnych, tým zasahovať do súkromia a citlivých dát. Je to však globalistická agenta, ktorej súčasťou je Pellegrini aj Raši.Kto sa nechce podľa Rašiho očkovať je extrémista. Raši si myslí, že vyše 60% Slovákov sú naivní hlupáci, ktorí sa dajú očkovať experimentálnou vakcínou?",None,None,None,0
Kotlebovci a Uhríkovci podržali pri odvolávani Cigánikovú (SaS),"COVID odkryl pravé tváre. Politici opozície počas celého roka pospávali, slabá aktivitá ohľadom zisťovania prepojení, farma lobby, overovaní počtov v nemocniciach….v pokoji poberali platy.A zrazu zistíte, že obe strany Kotlebovci aj Uhríkovci podržali Cigánikovú, ktorú nazývajú žoviálne Janka.zdroj: https://www.youtube.com/watch?v=oG3MmUDELH8Blízkosť k strane SaS vysvetľuje aj článok, ktorý sme nedávno spracovali:Taktiež to vysvetľuje, prečo členovia oboch strán mlčia pri farma lobby a ich predstaviteľoch na čele krízy. Mohli by ich vyzvať na odvolanie, mohli by zvoláť schózde, výbory, rozdávať letáky po celom Slovensku a informovať. Majú na to peniaze aj ľudí…nerobia to…už chápete prečo?",None,None,None,0
